# file...... Output_EVs_20kW\Load1_voltage.csv
# date...... Thu Mar 03 17:59:22 2016
# user...... Gregorio
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 0
# limit..... 0
# timestamp,voltage_A
2000-01-01 08:33:00 EST,+251.694-29.9802d
2000-01-01 08:34:00 EST,+251.911-29.9444d
2000-01-01 08:35:00 EST,+251.91-29.9575d
2000-01-01 08:36:00 EST,+252.136-29.9677d
2000-01-01 08:37:00 EST,+251.89-30.0023d
2000-01-01 08:38:00 EST,+251.891-29.9899d
2000-01-01 08:39:00 EST,+251.868-29.9885d
2000-01-01 08:40:00 EST,+251.632-29.9805d
2000-01-01 08:41:00 EST,+251.579-29.9794d
2000-01-01 08:42:00 EST,+251.589-29.999d
2000-01-01 08:43:00 EST,+251.587-29.9979d
2000-01-01 08:44:00 EST,+251.583-29.997d
2000-01-01 08:45:00 EST,+251.441-30.0084d
2000-01-01 08:46:00 EST,+251.47-30.0081d
2000-01-01 08:47:00 EST,+251.489-29.996d
2000-01-01 08:48:00 EST,+251.612-29.9842d
2000-01-01 08:49:00 EST,+251.663-29.9762d
2000-01-01 08:50:00 EST,+251.679-29.9776d
2000-01-01 08:51:00 EST,+251.699-29.9949d
2000-01-01 08:52:00 EST,+251.714-30.0023d
2000-01-01 08:53:00 EST,+251.705-30.0052d
2000-01-01 08:54:00 EST,+251.688-29.9903d
2000-01-01 08:55:00 EST,+251.752-29.9916d
2000-01-01 08:56:00 EST,+251.75-29.9894d
2000-01-01 08:57:00 EST,+251.812-29.9814d
2000-01-01 08:58:00 EST,+251.825-29.9927d
2000-01-01 08:59:00 EST,+251.824-29.9924d
2000-01-01 09:00:00 EST,+252.034-30.0072d
2000-01-01 09:01:00 EST,+251.949-29.9863d
2000-01-01 09:02:00 EST,+251.965-29.9864d
2000-01-01 09:03:00 EST,+251.961-29.9865d
2000-01-01 09:04:00 EST,+252.11-29.9914d
2000-01-01 09:05:00 EST,+251.991-29.9798d
2000-01-01 09:06:00 EST,+252.133-29.9316d
2000-01-01 09:07:00 EST,+252.135-29.9313d
2000-01-01 09:08:00 EST,+252.315-29.9279d
2000-01-01 09:09:00 EST,+252.093-29.9459d
2000-01-01 09:10:00 EST,+251.868-29.9476d
2000-01-01 09:11:00 EST,+252.018-29.9593d
2000-01-01 09:12:00 EST,+252.072-29.9506d
2000-01-01 09:13:00 EST,+251.916-29.9547d
2000-01-01 09:14:00 EST,+251.942-29.9565d
2000-01-01 09:15:00 EST,+251.93-29.9577d
2000-01-01 09:16:00 EST,+251.914-29.9571d
2000-01-01 09:17:00 EST,+251.909-29.9576d
2000-01-01 09:18:00 EST,+251.847-29.9671d
2000-01-01 09:19:00 EST,+251.863-29.968d
2000-01-01 09:20:00 EST,+251.863-29.9686d
2000-01-01 09:21:00 EST,+251.866-29.9676d
2000-01-01 09:22:00 EST,+251.936-29.9565d
2000-01-01 09:23:00 EST,+251.919-29.9558d
2000-01-01 09:24:00 EST,+252.249-29.9031d
2000-01-01 09:25:00 EST,+252.218-29.9112d
2000-01-01 09:26:00 EST,+252.062-29.7611d
2000-01-01 09:27:00 EST,+249.979-30.0085d
2000-01-01 09:28:00 EST,+247.689-29.9873d
2000-01-01 09:29:00 EST,+248.837-29.8811d
2000-01-01 09:30:00 EST,+246.628-30.0158d
2000-01-01 09:31:00 EST,+247.554-30.098d
2000-01-01 09:32:00 EST,+246.877-30.3986d
2000-01-01 09:33:00 EST,+242.812-30.3136d
2000-01-01 09:34:00 EST,+237.582-30.3217d
2000-01-01 09:35:00 EST,+234.768-30.078d
2000-01-01 09:36:00 EST,+229.091-30.2083d
2000-01-01 09:37:00 EST,+229.416-31.3502d
2000-01-01 09:38:00 EST,+229.396-31.3639d
2000-01-01 09:39:00 EST,+229.28-31.3662d
2000-01-01 09:40:00 EST,+229.412-31.3722d
2000-01-01 09:41:00 EST,+229.535-31.3629d
2000-01-01 09:42:00 EST,+229.496-31.3638d
2000-01-01 09:43:00 EST,+229.514-31.3613d
2000-01-01 09:44:00 EST,+229.336-31.3758d
2000-01-01 09:45:00 EST,+229.366-31.3784d
2000-01-01 09:46:00 EST,+229.468-31.3767d
2000-01-01 09:47:00 EST,+229.609-31.3741d
2000-01-01 09:48:00 EST,+229.369-31.3607d
2000-01-01 09:49:00 EST,+229.094-31.3666d
2000-01-01 09:50:00 EST,+228.897-31.3713d
2000-01-01 09:51:00 EST,+229.201-31.3842d
2000-01-01 09:52:00 EST,+229.27-31.3849d
2000-01-01 09:53:00 EST,+229.256-31.3862d
2000-01-01 09:54:00 EST,+227.672-31.3897d
2000-01-01 09:55:00 EST,+227.547-31.3843d
2000-01-01 09:56:00 EST,+227.371-31.3853d
2000-01-01 09:57:00 EST,+229.934-31.3451d
2000-01-01 09:58:00 EST,+229.914-31.3443d
2000-01-01 09:59:00 EST,+228.183-31.3436d
2000-01-01 10:00:00 EST,+228.524-31.3837d
2000-01-01 10:01:00 EST,+229.898-31.3835d
2000-01-01 10:02:00 EST,+230.254-31.3859d
2000-01-01 10:03:00 EST,+230.54-31.3788d
2000-01-01 10:04:00 EST,+230.54-31.3788d
2000-01-01 10:05:00 EST,+230.468-31.3782d
2000-01-01 10:06:00 EST,+230.294-31.3849d
2000-01-01 10:07:00 EST,+230.121-31.377d
2000-01-01 10:08:00 EST,+230.099-31.375d
2000-01-01 10:09:00 EST,+230.109-31.3739d
2000-01-01 10:10:00 EST,+230.398-31.3821d
2000-01-01 10:11:00 EST,+230.204-31.3759d
2000-01-01 10:12:00 EST,+230.428-31.3561d
2000-01-01 10:13:00 EST,+230.456-31.3574d
2000-01-01 10:14:00 EST,+230.635-31.3531d
2000-01-01 10:15:00 EST,+230.279-31.3596d
2000-01-01 10:16:00 EST,+230.302-31.3622d
2000-01-01 10:17:00 EST,+230.259-31.3698d
2000-01-01 10:18:00 EST,+229.062-31.3691d
2000-01-01 10:19:00 EST,+229.186-31.3596d
2000-01-01 10:20:00 EST,+230.504-31.3274d
2000-01-01 10:21:00 EST,+231.391-31.3246d
2000-01-01 10:22:00 EST,+231.384-31.3248d
2000-01-01 10:23:00 EST,+230.09-31.3699d
2000-01-01 10:24:00 EST,+230.099-31.3701d
2000-01-01 10:25:00 EST,+230.08-31.3695d
2000-01-01 10:26:00 EST,+231.2-31.3757d
2000-01-01 10:27:00 EST,+231.175-31.3757d
2000-01-01 10:28:00 EST,+231.182-31.3714d
2000-01-01 10:29:00 EST,+231.19-31.3725d
2000-01-01 10:30:00 EST,+230.806-31.3596d
2000-01-01 10:31:00 EST,+230.913-31.3608d
2000-01-01 10:32:00 EST,+230.872-31.3629d
2000-01-01 10:33:00 EST,+231.195-31.3751d
2000-01-01 10:34:00 EST,+231.183-31.3743d
2000-01-01 10:35:00 EST,+231.178-31.3747d
2000-01-01 10:36:00 EST,+231.211-31.3743d
2000-01-01 10:37:00 EST,+231.192-31.3668d
2000-01-01 10:38:00 EST,+231.344-31.3741d
2000-01-01 10:39:00 EST,+231.342-31.3637d
2000-01-01 10:40:00 EST,+231.673-31.355d
2000-01-01 10:41:00 EST,+230.81-31.3488d
2000-01-01 10:42:00 EST,+231.569-31.3509d
2000-01-01 10:43:00 EST,+231.131-31.3556d
2000-01-01 10:44:00 EST,+231.196-31.4062d
2000-01-01 10:45:00 EST,+231.216-31.4055d
2000-01-01 10:46:00 EST,+231.499-31.4097d
2000-01-01 10:47:00 EST,+231.509-31.3698d
2000-01-01 10:48:00 EST,+231.51-31.3701d
2000-01-01 10:49:00 EST,+231.479-31.3696d
2000-01-01 10:50:00 EST,+231.458-31.3735d
2000-01-01 10:51:00 EST,+231.338-31.3847d
2000-01-01 10:52:00 EST,+231.391-31.385d
2000-01-01 10:53:00 EST,+231.215-31.3855d
2000-01-01 10:54:00 EST,+231.207-31.3874d
2000-01-01 10:55:00 EST,+231.286-31.3872d
2000-01-01 10:56:00 EST,+231.381-31.3856d
2000-01-01 10:57:00 EST,+231.385-31.3853d
2000-01-01 10:58:00 EST,+231.403-31.3855d
2000-01-01 10:59:00 EST,+231.341-31.3889d
2000-01-01 11:00:00 EST,+231.121-31.3975d
2000-01-01 11:01:00 EST,+231.187-31.3968d
2000-01-01 11:02:00 EST,+231.218-31.395d
2000-01-01 11:03:00 EST,+231.16-31.394d
2000-01-01 11:04:00 EST,+230.855-31.3919d
2000-01-01 11:05:00 EST,+230.948-31.3915d
2000-01-01 11:06:00 EST,+230.951-31.3915d
2000-01-01 11:07:00 EST,+231.444-31.3761d
2000-01-01 11:08:00 EST,+232.209-31.3491d
2000-01-01 11:09:00 EST,+229.823-31.4402d
2000-01-01 11:10:00 EST,+234.75-31.3233d
2000-01-01 11:11:00 EST,+239.067-31.8075d
2000-01-01 11:12:00 EST,+239.833-31.8856d
2000-01-01 11:13:00 EST,+237.317-29.7571d
2000-01-01 11:14:00 EST,+236.553-29.7269d
2000-01-01 11:15:00 EST,+237.895-29.5139d
2000-01-01 11:16:00 EST,+242.42-29.5518d
2000-01-01 11:17:00 EST,+246.665-29.4934d
2000-01-01 11:18:00 EST,+248.723-29.7167d
2000-01-01 11:19:00 EST,+251.665-29.6577d
2000-01-01 11:20:00 EST,+252.153-29.9648d
2000-01-01 11:21:00 EST,+251.997-29.9572d
2000-01-01 11:22:00 EST,+251.999-29.9578d
2000-01-01 11:23:00 EST,+252.026-29.9594d
2000-01-01 11:24:00 EST,+252.048-29.9748d
2000-01-01 11:25:00 EST,+252.005-29.9756d
2000-01-01 11:26:00 EST,+252.018-29.9776d
2000-01-01 11:27:00 EST,+251.407-29.9472d
2000-01-01 11:28:00 EST,+251.411-29.9481d
2000-01-01 11:29:00 EST,+251.408-29.9498d
2000-01-01 11:30:00 EST,+252.007-29.965d
2000-01-01 11:31:00 EST,+252.008-29.9657d
2000-01-01 11:32:00 EST,+251.996-29.9664d
2000-01-01 11:33:00 EST,+252.007-29.9681d
2000-01-01 11:34:00 EST,+251.991-29.969d
2000-01-01 11:35:00 EST,+251.927-29.9574d
2000-01-01 11:36:00 EST,+251.929-29.9578d
2000-01-01 11:37:00 EST,+251.906-29.9673d
2000-01-01 11:38:00 EST,+252.031-29.9588d
2000-01-01 11:39:00 EST,+252.012-29.9595d
2000-01-01 11:40:00 EST,+251.991-29.9576d
2000-01-01 11:41:00 EST,+252.168-29.9648d
2000-01-01 11:42:00 EST,+252.198-29.9894d
2000-01-01 11:43:00 EST,+252.273-29.9763d
2000-01-01 11:44:00 EST,+252.278-29.9883d
2000-01-01 11:45:00 EST,+252.261-29.9888d
2000-01-01 11:46:00 EST,+252.313-29.9785d
2000-01-01 11:47:00 EST,+252.329-29.9789d
2000-01-01 11:48:00 EST,+252.333-29.9767d
2000-01-01 11:49:00 EST,+252.273-29.9876d
2000-01-01 11:50:00 EST,+252.276-29.9901d
2000-01-01 11:51:00 EST,+252.277-29.9901d
2000-01-01 11:52:00 EST,+252.286-29.9902d
2000-01-01 11:53:00 EST,+252.292-29.9902d
2000-01-01 11:54:00 EST,+252.288-30.0121d
2000-01-01 11:55:00 EST,+252.299-30.0136d
2000-01-01 11:56:00 EST,+252.311-30.0117d
2000-01-01 11:57:00 EST,+252.316-30.0111d
2000-01-01 11:58:00 EST,+252.33-30.0183d
2000-01-01 11:59:00 EST,+252.347-30.0309d
2000-01-01 12:00:00 EST,+252.349-30.0306d
2000-01-01 12:01:00 EST,+252.336-29.9802d
2000-01-01 12:02:00 EST,+252.353-29.9643d
2000-01-01 12:03:00 EST,+252.283-29.9769d
2000-01-01 12:04:00 EST,+252.113-29.9719d
2000-01-01 12:05:00 EST,+252.19-29.9718d
2000-01-01 12:06:00 EST,+252.185-29.9726d
2000-01-01 12:07:00 EST,+252.382-29.9924d
2000-01-01 12:08:00 EST,+252.382-29.9936d
2000-01-01 12:09:00 EST,+252.395-30.0057d
2000-01-01 12:10:00 EST,+252.435-29.9859d
2000-01-01 12:11:00 EST,+252.345-29.9975d
2000-01-01 12:12:00 EST,+252.344-29.983d
2000-01-01 12:13:00 EST,+252.348-29.9811d
2000-01-01 12:14:00 EST,+252.354-29.9812d
2000-01-01 12:15:00 EST,+252.345-29.9756d
2000-01-01 12:16:00 EST,+252.359-29.9763d
2000-01-01 12:17:00 EST,+251.708-29.9589d
2000-01-01 12:18:00 EST,+251.697-29.9606d
2000-01-01 12:19:00 EST,+251.636-29.9886d
2000-01-01 12:20:00 EST,+252.29-30.0054d
2000-01-01 12:21:00 EST,+252.265-30.0054d
2000-01-01 12:22:00 EST,+252.269-29.9879d
2000-01-01 12:23:00 EST,+252.205-29.9985d
2000-01-01 12:24:00 EST,+252.209-29.9966d
2000-01-01 12:25:00 EST,+252.209-29.997d
2000-01-01 12:26:00 EST,+252.206-29.9973d
2000-01-01 12:27:00 EST,+252.199-29.9966d
2000-01-01 12:28:00 EST,+252.184-29.9962d
2000-01-01 12:29:00 EST,+252.135-29.9818d
2000-01-01 12:30:00 EST,+252.122-29.9815d
2000-01-01 12:31:00 EST,+252.119-29.9843d
2000-01-01 12:32:00 EST,+252.146-29.9771d
2000-01-01 12:33:00 EST,+252.137-29.9801d
2000-01-01 12:34:00 EST,+252.153-29.9795d
2000-01-01 12:35:00 EST,+252.03-29.9992d
2000-01-01 12:36:00 EST,+251.797-29.991d
2000-01-01 12:37:00 EST,+251.789-29.9902d
2000-01-01 12:38:00 EST,+251.786-29.9908d
2000-01-01 12:39:00 EST,+252.014-29.9979d
2000-01-01 12:40:00 EST,+252-30.0032d
2000-01-01 12:41:00 EST,+251.988-30.002d
2000-01-01 12:42:00 EST,+251.985-30.0233d
2000-01-01 12:43:00 EST,+251.999-30.0239d
2000-01-01 12:44:00 EST,+252.01-30.0267d
2000-01-01 12:45:00 EST,+252.002-30.0274d
2000-01-01 12:46:00 EST,+252.006-30.0268d
2000-01-01 12:47:00 EST,+252.027-30.021d
2000-01-01 12:48:00 EST,+251.889-30.018d
2000-01-01 12:49:00 EST,+251.889-30.0182d
2000-01-01 12:50:00 EST,+251.867-30.0252d
2000-01-01 12:51:00 EST,+252.019-30.0306d
2000-01-01 12:52:00 EST,+252.025-30.0466d
2000-01-01 12:53:00 EST,+252.025-30.0461d
2000-01-01 12:54:00 EST,+252.067-30.0451d
2000-01-01 12:55:00 EST,+252.042-30.0303d
2000-01-01 12:56:00 EST,+252.049-30.0316d
2000-01-01 12:57:00 EST,+252.079-30.0321d
2000-01-01 12:58:00 EST,+252.08-30.0319d
2000-01-01 12:59:00 EST,+252.102-30.0324d
2000-01-01 13:00:00 EST,+252.092-30.0287d
2000-01-01 13:01:00 EST,+252.076-30.0204d
2000-01-01 13:02:00 EST,+252.055-30.0197d
2000-01-01 13:03:00 EST,+252.051-30.0179d
2000-01-01 13:04:00 EST,+252.054-30.0031d
2000-01-01 13:05:00 EST,+252.063-30.0053d
2000-01-01 13:06:00 EST,+252.067-30.0048d
2000-01-01 13:07:00 EST,+252.028-30.003d
2000-01-01 13:08:00 EST,+252.007-30.0033d
2000-01-01 13:09:00 EST,+252.017-30.0269d
2000-01-01 13:10:00 EST,+252.015-30.0251d
2000-01-01 13:11:00 EST,+252.05-30.0366d
2000-01-01 13:12:00 EST,+252.058-30.0345d
2000-01-01 13:13:00 EST,+252.06-30.0346d
2000-01-01 13:14:00 EST,+252.064-30.0353d
2000-01-01 13:15:00 EST,+252.062-30.0332d
2000-01-01 13:16:00 EST,+252.055-30.0342d
2000-01-01 13:17:00 EST,+252.08-30.0336d
2000-01-01 13:18:00 EST,+252.082-30.0334d
2000-01-01 13:19:00 EST,+252.08-30.0337d
2000-01-01 13:20:00 EST,+252.291-29.998d
2000-01-01 13:21:00 EST,+252.28-29.9962d
2000-01-01 13:22:00 EST,+252.333-29.9955d
2000-01-01 13:23:00 EST,+252.131-30.0284d
2000-01-01 13:24:00 EST,+252.114-30.0282d
2000-01-01 13:25:00 EST,+252.124-30.0284d
2000-01-01 13:26:00 EST,+252.1-30.0336d
2000-01-01 13:27:00 EST,+252.101-30.0323d
2000-01-01 13:28:00 EST,+252.093-30.0319d
2000-01-01 13:29:00 EST,+252.083-30.0083d
2000-01-01 13:30:00 EST,+252.083-30.0083d
2000-01-01 13:31:00 EST,+252.158-29.9815d
2000-01-01 13:32:00 EST,+252.182-30.002d
2000-01-01 13:33:00 EST,+252.191-30.0257d
2000-01-01 13:34:00 EST,+252.203-30.0275d
2000-01-01 13:35:00 EST,+252.198-30.0425d
2000-01-01 13:36:00 EST,+252.186-30.0427d
2000-01-01 13:37:00 EST,+252.182-30.0434d
2000-01-01 13:38:00 EST,+252.156-30.0296d
2000-01-01 13:39:00 EST,+252.157-30.0294d
2000-01-01 13:40:00 EST,+252.149-30.0305d
2000-01-01 13:41:00 EST,+252.157-30.0294d
2000-01-01 13:42:00 EST,+252.188-30.0315d
2000-01-01 13:43:00 EST,+252.188-30.0315d
2000-01-01 13:44:00 EST,+252.185-30.0302d
2000-01-01 13:45:00 EST,+252.1-30.0425d
2000-01-01 13:46:00 EST,+252.099-30.0403d
2000-01-01 13:47:00 EST,+252.081-30.0412d
2000-01-01 13:48:00 EST,+252.074-30.0213d
2000-01-01 13:49:00 EST,+252.064-30.0209d
2000-01-01 13:50:00 EST,+252.04-30.0202d
2000-01-01 13:51:00 EST,+252.074-30.0227d
2000-01-01 13:52:00 EST,+252.073-30.023d
2000-01-01 13:53:00 EST,+252.082-29.9987d
2000-01-01 13:54:00 EST,+252.082-30.0015d
2000-01-01 13:55:00 EST,+252.127-29.9954d
2000-01-01 13:56:00 EST,+252.102-29.9978d
2000-01-01 13:57:00 EST,+252.094-30.0118d
2000-01-01 13:58:00 EST,+252.103-30.0137d
2000-01-01 13:59:00 EST,+252.11-30.0143d
2000-01-01 14:00:00 EST,+252.104-30d
2000-01-01 14:01:00 EST,+252.117-30.0217d
2000-01-01 14:02:00 EST,+252.18-29.9881d
2000-01-01 14:03:00 EST,+252.174-29.9887d
2000-01-01 14:04:00 EST,+252.175-29.9894d
2000-01-01 14:05:00 EST,+252.169-29.9884d
2000-01-01 14:06:00 EST,+252.164-29.9877d
2000-01-01 14:07:00 EST,+252.164-29.9885d
2000-01-01 14:08:00 EST,+252.169-29.9898d
2000-01-01 14:09:00 EST,+252.161-30.0106d
2000-01-01 14:10:00 EST,+252.18-30.0102d
2000-01-01 14:11:00 EST,+252.109-30.017d
2000-01-01 14:12:00 EST,+252.099-30.0143d
2000-01-01 14:13:00 EST,+252.099-30.0145d
2000-01-01 14:14:00 EST,+251.971-30.0112d
2000-01-01 14:15:00 EST,+251.953-30.0102d
2000-01-01 14:16:00 EST,+251.941-30.009d
2000-01-01 14:17:00 EST,+252.07-30.0124d
2000-01-01 14:18:00 EST,+251.914-30.0077d
2000-01-01 14:19:00 EST,+251.929-30.0059d
2000-01-01 14:20:00 EST,+251.938-30.0187d
2000-01-01 14:21:00 EST,+252.351-29.9865d
2000-01-01 14:22:00 EST,+252.251-29.9964d
2000-01-01 14:23:00 EST,+252.283-29.9816d
2000-01-01 14:24:00 EST,+252.045-30.0197d
2000-01-01 14:25:00 EST,+251.834-30.0134d
2000-01-01 14:26:00 EST,+251.611-30.0084d
2000-01-01 14:27:00 EST,+251.611-30.0087d
2000-01-01 14:28:00 EST,+251.61-30.0076d
2000-01-01 14:29:00 EST,+251.607-29.984d
2000-01-01 14:30:00 EST,+251.628-29.9997d
2000-01-01 14:31:00 EST,+251.627-29.998d
2000-01-01 14:32:00 EST,+251.622-29.9958d
2000-01-01 14:33:00 EST,+251.624-29.9802d
2000-01-01 14:34:00 EST,+251.637-29.9808d
2000-01-01 14:35:00 EST,+251.629-30.0441d
2000-01-01 14:36:00 EST,+251.638-30.0466d
2000-01-01 14:37:00 EST,+251.648-30.0476d
2000-01-01 14:38:00 EST,+251.625-29.983d
2000-01-01 14:39:00 EST,+251.628-29.9841d
2000-01-01 14:40:00 EST,+251.627-30.0001d
2000-01-01 14:41:00 EST,+251.859-30.0057d
2000-01-01 14:42:00 EST,+251.852-30.0068d
2000-01-01 14:43:00 EST,+251.67-29.9876d
2000-01-01 14:44:00 EST,+251.692-30.0033d
2000-01-01 14:45:00 EST,+251.712-30.0055d
2000-01-01 14:46:00 EST,+251.903-30.0112d
2000-01-01 14:47:00 EST,+251.897-29.9957d
2000-01-01 14:48:00 EST,+251.953-29.9865d
2000-01-01 14:49:00 EST,+251.956-29.9848d
2000-01-01 14:50:00 EST,+251.963-29.9837d
2000-01-01 14:51:00 EST,+251.745-29.9878d
2000-01-01 14:52:00 EST,+251.726-29.9888d
2000-01-01 14:53:00 EST,+251.715-29.9865d
2000-01-01 14:54:00 EST,+251.732-30.0026d
2000-01-01 14:55:00 EST,+251.743-30.0026d
2000-01-01 14:56:00 EST,+251.583-29.9976d
2000-01-01 14:57:00 EST,+251.595-29.9988d
2000-01-01 14:58:00 EST,+251.594-29.9982d
2000-01-01 14:59:00 EST,+251.598-29.9975d
2000-01-01 15:00:00 EST,+251.582-29.9979d
2000-01-01 15:01:00 EST,+251.633-30.0273d
2000-01-01 15:02:00 EST,+251.807-30.0323d
2000-01-01 15:03:00 EST,+251.799-30.0321d
2000-01-01 15:04:00 EST,+251.744-30.0411d
2000-01-01 15:05:00 EST,+251.816-30.0314d
2000-01-01 15:06:00 EST,+251.815-30.0316d
2000-01-01 15:07:00 EST,+251.81-30.0316d
2000-01-01 15:08:00 EST,+251.786-30.0313d
2000-01-01 15:09:00 EST,+251.776-30.0322d
2000-01-01 15:10:00 EST,+251.782-30.017d
2000-01-01 15:11:00 EST,+251.773-30.0024d
2000-01-01 15:12:00 EST,+251.75-30.0032d
2000-01-01 15:13:00 EST,+251.745-30.0038d
2000-01-01 15:14:00 EST,+251.739-29.9838d
2000-01-01 15:15:00 EST,+251.762-29.9863d
2000-01-01 15:16:00 EST,+251.762-29.9834d
2000-01-01 15:17:00 EST,+251.827-29.9735d
2000-01-01 15:18:00 EST,+251.824-29.9708d
2000-01-01 15:19:00 EST,+251.793-29.9718d
2000-01-01 15:20:00 EST,+251.641-29.9697d
2000-01-01 15:21:00 EST,+251.643-29.9704d
2000-01-01 15:22:00 EST,+251.626-29.9736d
2000-01-01 15:23:00 EST,+251.948-29.9812d
2000-01-01 15:24:00 EST,+251.944-29.9805d
2000-01-01 15:25:00 EST,+252.069-29.9967d
2000-01-01 15:26:00 EST,+252.094-29.9982d
2000-01-01 15:27:00 EST,+252.103-29.9946d
2000-01-01 15:28:00 EST,+252.101-29.9936d
2000-01-01 15:29:00 EST,+252.116-29.9956d
2000-01-01 15:30:00 EST,+252.133-29.9968d
2000-01-01 15:31:00 EST,+252.083-30.0163d
2000-01-01 15:32:00 EST,+252.086-30.0156d
2000-01-01 15:33:00 EST,+252.095-30.0155d
2000-01-01 15:34:00 EST,+252.115-30.0108d
2000-01-01 15:35:00 EST,+251.962-30.008d
2000-01-01 15:36:00 EST,+251.961-30.006d
2000-01-01 15:37:00 EST,+251.962-30.0065d
2000-01-01 15:38:00 EST,+252.097-30.0108d
2000-01-01 15:39:00 EST,+251.92-29.9963d
2000-01-01 15:40:00 EST,+251.942-29.9978d
2000-01-01 15:41:00 EST,+251.944-29.9987d
2000-01-01 15:42:00 EST,+251.868-30.0077d
2000-01-01 15:43:00 EST,+251.938-29.9967d
2000-01-01 15:44:00 EST,+251.942-30.0127d
2000-01-01 15:45:00 EST,+251.951-30.0255d
2000-01-01 15:46:00 EST,+251.938-30.0236d
2000-01-01 15:47:00 EST,+251.94-30.0083d
2000-01-01 15:48:00 EST,+251.931-29.9954d
2000-01-01 15:49:00 EST,+251.931-29.9948d
2000-01-01 15:50:00 EST,+251.938-29.9923d
2000-01-01 15:51:00 EST,+251.905-29.9704d
2000-01-01 15:52:00 EST,+251.891-29.97d
2000-01-01 15:53:00 EST,+251.87-29.9708d
2000-01-01 15:54:00 EST,+251.864-29.9696d
2000-01-01 15:55:00 EST,+251.86-29.9692d
2000-01-01 15:56:00 EST,+251.889-29.9858d
2000-01-01 15:57:00 EST,+251.894-29.9836d
2000-01-01 15:58:00 EST,+251.884-29.9837d
2000-01-01 15:59:00 EST,+252.15-29.9702d
2000-01-01 16:00:00 EST,+252.162-29.9701d
2000-01-01 16:01:00 EST,+252.147-29.974d
2000-01-01 16:02:00 EST,+252.142-29.9726d
2000-01-01 16:03:00 EST,+252.12-29.9768d
2000-01-01 16:04:00 EST,+252.101-29.9788d
2000-01-01 16:05:00 EST,+252.116-29.9765d
2000-01-01 16:06:00 EST,+252.064-29.9853d
2000-01-01 16:07:00 EST,+252.042-29.9852d
2000-01-01 16:08:00 EST,+251.937-29.9734d
2000-01-01 16:09:00 EST,+251.928-29.9733d
2000-01-01 16:10:00 EST,+251.653-29.9653d
2000-01-01 16:11:00 EST,+251.723-29.9733d
2000-01-01 16:12:00 EST,+251.717-29.9882d
2000-01-01 16:13:00 EST,+251.712-29.9899d
2000-01-01 16:14:00 EST,+251.774-29.9809d
2000-01-01 16:15:00 EST,+251.79-29.9692d
2000-01-01 16:16:00 EST,+251.79-29.9702d
2000-01-01 16:17:00 EST,+251.803-29.9697d
2000-01-01 16:18:00 EST,+251.807-29.9675d
2000-01-01 16:19:00 EST,+251.675-29.9538d
2000-01-01 16:20:00 EST,+251.61-29.9768d
2000-01-01 16:21:00 EST,+251.656-29.9717d
2000-01-01 16:22:00 EST,+251.757-29.9926d
2000-01-01 16:23:00 EST,+251.721-29.9785d
2000-01-01 16:24:00 EST,+251.711-29.9758d
2000-01-01 16:25:00 EST,+251.739-29.9897d
2000-01-01 16:26:00 EST,+251.764-29.9888d
2000-01-01 16:27:00 EST,+251.779-29.9907d
2000-01-01 16:28:00 EST,+251.738-29.9942d
2000-01-01 16:29:00 EST,+251.856-30.0037d
2000-01-01 16:30:00 EST,+251.906-29.9941d
2000-01-01 16:31:00 EST,+251.902-29.993d
2000-01-01 16:32:00 EST,+251.956-30.0375d
2000-01-01 16:33:00 EST,+251.884-30.0465d
2000-01-01 16:34:00 EST,+251.866-30.0466d
2000-01-01 16:35:00 EST,+251.78-30.0046d
2000-01-01 16:36:00 EST,+251.578-30.011d
2000-01-01 16:37:00 EST,+251.57-30.0111d
2000-01-01 16:38:00 EST,+251.669-30.0706d
2000-01-01 16:39:00 EST,+251.679-30.057d
2000-01-01 16:40:00 EST,+251.686-30.0701d
2000-01-01 16:41:00 EST,+251.566-30.0104d
2000-01-01 16:42:00 EST,+251.566-30.0131d
2000-01-01 16:43:00 EST,+251.376-30.0068d
2000-01-01 16:44:00 EST,+251.358-30.0127d
2000-01-01 16:45:00 EST,+251.357-29.9966d
2000-01-01 16:46:00 EST,+251.417-29.9966d
2000-01-01 16:47:00 EST,+251.411-29.9949d
2000-01-01 16:48:00 EST,+251.47-29.9864d
2000-01-01 16:49:00 EST,+251.616-29.9907d
2000-01-01 16:50:00 EST,+251.659-29.9903d
2000-01-01 16:51:00 EST,+251.535-30.0253d
2000-01-01 16:52:00 EST,+251.52-30.0261d
2000-01-01 16:53:00 EST,+251.527-30.0394d
2000-01-01 16:54:00 EST,+251.485-30.0373d
2000-01-01 16:55:00 EST,+251.477-30.0382d
2000-01-01 16:56:00 EST,+251.711-30.0288d
2000-01-01 16:57:00 EST,+251.717-30.0275d
2000-01-01 16:58:00 EST,+251.694-30.0283d
2000-01-01 16:59:00 EST,+251.712-30.0123d
2000-01-01 17:00:00 EST,+251.474-30.0046d
2000-01-01 17:01:00 EST,+251.47-30d
2000-01-01 17:02:00 EST,+251.471-30.0004d
2000-01-01 17:03:00 EST,+251.516-30.0002d
2000-01-01 17:04:00 EST,+251.367-29.9973d
2000-01-01 17:05:00 EST,+251.398-30.0083d
2000-01-01 17:06:00 EST,+250.933-29.9983d
2000-01-01 17:07:00 EST,+251.009-29.9859d
2000-01-01 17:08:00 EST,+250.971-29.9954d
